                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.5172,                 1.7715,                 1.2483,                0.26621,                0.46079,                0.25489,                0.13185,                 1.5016,                 2.3659,                  1.404,             0.00064049,             0.00064049,             0.00064049
                     15,                 1.4961,                 1.8171,                 1.2414,                0.25454,                0.50578,                 0.2633,                0.12914,                 1.5155,                 2.4015,                 1.4439,             0.00066859,             0.00066859,             0.00066859
                     16,                 1.4639,                  1.672,                 1.2205,                0.26905,                0.47416,                0.25627,                0.12526,                 1.4843,                 2.4657,                 1.4242,             0.00069421,             0.00069421,             0.00069421
                     17,                  1.478,                  1.534,                 1.1967,                 0.2502,                0.47614,                0.22693,                0.12612,                 1.4299,                 2.5002,                 1.4007,             0.00071736,             0.00071736,             0.00071736
                     18,                 1.4607,                 1.5431,                 1.2224,                0.29493,                0.44147,                0.23118,                0.13159,                 1.4439,                 2.5254,                 1.4003,             0.00073803,             0.00073803,             0.00073803
                     19,                 1.4829,                 1.5181,                 1.1867,                0.32914,                0.43461,                   0.25,                0.13434,                  1.486,                  2.581,                 1.4315,             0.00075623,             0.00075623,             0.00075623
                     20,                  1.449,                 1.6352,                 1.1818,                0.25679,                 0.4382,                0.25858,                0.12946,                  1.577,                 2.7496,                 1.4759,             0.00077195,             0.00077195,             0.00077195
                     21,                 1.4087,                 1.5847,                 1.1937,                0.20994,                0.37308,                0.24614,                0.13197,                 1.5014,                 2.7697,                 1.4232,               0.000755,               0.000755,               0.000755
                     22,                 1.4211,                 1.5997,                 1.2003,                0.51264,                0.32787,                0.25478,                0.14333,                 1.4873,                 2.7064,                 1.4054,               0.000755,               0.000755,               0.000755
                     23,                 1.4009,                 1.5249,                 1.1942,                0.53287,                0.34001,                0.28498,                0.15579,                 1.4989,                 2.5386,                 1.3894,             0.00073025,             0.00073025,             0.00073025
                     24,                 1.4249,                 1.5223,                 1.2004,                0.40248,                0.47802,                0.35636,                0.17408,                 1.5322,                 2.4463,                 1.4208,              0.0007055,              0.0007055,              0.0007055
                     25,                  1.461,                 1.6061,                 1.2514,                0.29202,                0.51035,                0.39409,                0.19276,                 1.5168,                 2.2154,                 1.4216,             0.00068075,             0.00068075,             0.00068075
                     26,                 1.4214,                 1.5412,                 1.2395,                 0.3331,                 0.5178,                0.41674,                0.20612,                 1.4998,                 1.9863,                 1.4065,               0.000656,               0.000656,               0.000656
                     27,                 1.4336,                 1.4363,                 1.1825,                0.37047,                0.51292,                0.39995,                0.19898,                 1.4659,                 1.9516,                 1.3911,             0.00063125,             0.00063125,             0.00063125
                     28,                 1.4327,                 1.3485,                 1.1752,                0.36004,                0.47364,                0.36895,                0.19687,                 1.4597,                 2.0703,                 1.3848,              0.0006065,              0.0006065,              0.0006065
                     29,                 1.4068,                 1.4953,                 1.1653,                0.41099,                0.48432,                0.42526,                0.21373,                  1.465,                 1.9644,                 1.3827,             0.00058175,             0.00058175,             0.00058175
                     30,                 1.4102,                 1.4649,                 1.1739,                0.40077,                0.56234,                 0.4251,                0.22664,                 1.4363,                 1.8795,                 1.3712,               0.000557,               0.000557,               0.000557
                     31,                 1.3774,                 1.3996,                 1.1717,                0.40232,                0.59893,                0.42442,                0.22827,                  1.415,                   1.87,                  1.365,             0.00053225,             0.00053225,             0.00053225
                     32,                 1.4129,                 1.4664,                 1.2215,                0.47806,                0.52545,                0.42211,                0.23147,                 1.4053,                 1.8558,                 1.3649,              0.0005075,              0.0005075,              0.0005075
                     33,                 1.3993,                 1.4093,                 1.2049,                0.46324,                0.57437,                0.42412,                0.23253,                 1.4235,                 1.8356,                 1.3755,             0.00048275,             0.00048275,             0.00048275
                     34,                 1.3633,                 1.4021,                 1.1756,                0.49152,                0.57473,                0.45403,                0.23211,                 1.4612,                 1.8379,                 1.3926,               0.000458,               0.000458,               0.000458
                     35,                 1.3789,                 1.3667,                 1.1854,                0.50028,                0.56194,                0.44925,                0.23181,                  1.465,                 1.8328,                  1.385,             0.00043325,             0.00043325,             0.00043325
                     36,                 1.3734,                 1.3596,                 1.1426,                0.47856,                0.57806,                0.46171,                0.23996,                 1.4438,                 1.8191,                 1.3501,              0.0004085,              0.0004085,              0.0004085
                     37,                 1.3201,                    1.3,                 1.1585,                0.48864,                 0.5364,                0.46113,                0.24827,                 1.4062,                 1.8089,                 1.3311,             0.00038375,             0.00038375,             0.00038375
                     38,                 1.3357,                  1.363,                 1.1484,                0.51022,                0.52542,                0.47905,                0.25353,                 1.4007,                  1.806,                 1.3307,               0.000359,               0.000359,               0.000359
                     39,                 1.3508,                 1.3498,                   1.18,                0.50075,                0.53461,                 0.4849,                0.25365,                 1.4036,                 1.7967,                 1.3405,             0.00033425,             0.00033425,             0.00033425
                     40,                 1.3636,                 1.2237,                 1.1626,                0.49605,                0.55506,                0.47373,                0.24779,                 1.4259,                 1.7878,                 1.3629,              0.0003095,              0.0003095,              0.0003095
                     41,                 1.3619,                 1.4454,                 1.1996,                0.46988,                0.53463,                0.48129,                0.25102,                 1.4343,                 1.7803,                 1.3736,             0.00028475,             0.00028475,             0.00028475
                     42,                 1.3007,                 1.6132,                 1.1765,                0.53775,                0.50336,                0.49947,                 0.2567,                 1.4333,                 1.7718,                 1.3693,                0.00026,                0.00026,                0.00026
                     43,                 1.3095,                 1.4313,                 1.1787,                0.53967,                0.51711,                 0.5167,                0.26079,                 1.4251,                 1.7754,                 1.3686,             0.00023525,             0.00023525,             0.00023525
                     44,                 1.3112,                 1.3296,                 1.1657,                 0.6164,                0.46014,                0.51109,                 0.2714,                 1.3647,                 1.7485,                 1.3171,              0.0002105,              0.0002105,              0.0002105
                     45,                 1.2512,                 1.3058,                 1.1276,                0.61489,                0.49139,                0.51002,                0.27671,                 1.3433,                 1.7246,                 1.3001,             0.00018575,             0.00018575,             0.00018575
                     46,                 1.2387,                 1.2406,                 1.1183,                0.62663,                0.50095,                0.51925,                0.27859,                 1.3209,                 1.7207,                 1.2821,               0.000161,               0.000161,               0.000161
                     47,                 1.2695,                 1.3157,                 1.1618,                0.62992,                0.50711,                 0.5201,                0.28423,                  1.305,                 1.7265,                 1.2661,             0.00013625,             0.00013625,             0.00013625
                     48,                 1.2668,                 1.4063,                   1.14,                0.63796,                0.49938,                0.51934,                 0.2889,                 1.2807,                 1.7177,                 1.2412,              0.0001115,              0.0001115,              0.0001115
                     49,                 1.2803,                 1.2701,                 1.1429,                0.60639,                0.51063,                0.51976,                0.29205,                 1.2751,                 1.7113,                 1.2369,              8.675e-05,              8.675e-05,              8.675e-05
                     50,                 1.2045,                 1.4328,                 1.1336,                0.59889,                0.50208,                0.52639,                0.29766,                 1.2776,                 1.7075,                 1.2392,                6.2e-05,                6.2e-05,                6.2e-05
